Lake;Date;Latitude;Longitude;Start_time;Gear_type;Gear_ID;Fishing_ID;Identifier;Species_ID;Intensity_class;Length;Abundance
St-Onge;2022-06-20;45°54.910';73°57.744';16:03;Minnow_trap;N1;STON_N_01;NA;NA;NA;NA;0
St-Onge;2022-06-20;45°54.836';73°57.766';16:10;Minnow_trap;N2;STON_N_02;NA;NA;NA;NA;0
St-Onge;2022-06-20;45°54.920';73°57.693';16:18;Minnow_trap;N3;STON_N_03;NA;NA;NA;NA;0
St-Onge;2022-06-20;45°54.920';73°57.719';16:00;Minnow_trap;N4;STON_N_04;Lea;PeFl;0;12;2
St-Onge;2022-06-20;45°54.922';73°57.699';16:18;Minnow_trap;N5;STON_N_05;Lea;NA;NA;NA;0
St-Onge;2022-06-20;45°54.918';73°57.729';16:02;Minnow_trap;N6;STON_N_06;Lea;PeFl;0;13;2
St-Onge;2022-06-20;45°54.828';73°57.740';16:11;Minnow_trap;N7;STON_N_07;Lea;NA;NA;NA;0
St-Onge;2022-06-20;45°54.913';73°57.735';16:03;Minnow_trap;N8;STON_N_08;Lea;AmNe;0;16;1
St-Onge;2022-06-20;45°54.913';73°57.735';16:03;Minnow_trap;N8;STON_N_08;Lea;PeFl;0;12;1
St-Onge;2022-06-20;45°54.913';73°57.735';16:03;Minnow_trap;N8;STON_N_08;Lea;PeFl;0;14;1
St-Onge;2022-06-20;45°54.913';73°57.735';16:03;Minnow_trap;N8;STON_N_08;Lea;PeFl;0;9;1
St-Onge;2022-06-20;45°54.921';73°57.697';16:08;Minnow_trap;N9;STON_N_09;Lea;PeFl;0;10;1
St-Onge;2022-06-20;45°54.904';73°57.751';16:04;Minnow_trap;N10;STON_N_10;Lea;AmNe;0;16;1
St-Onge;2022-06-20;45°54.840';73°57.769';16:09;Minnow_trap;N11;STON_N_11;Lea;PeFl;0;11;2
St-Onge;2022-06-20;45°54.840';73°57.769';16:09;Minnow_trap;N11;STON_N_11;Lea;PeFl;0;10;2
St-Onge;2022-06-20;45°54.840';73°57.769';16:09;Minnow_trap;N11;STON_N_11;Lea;PeFl;0;9;1
St-Onge;2022-06-20;45°54.908';73°57.688';16:21;Minnow_trap;N12;STON_N_12;NA;NA;NA;NA;0
St-Onge;2022-06-20;45°54.911';73°57.690';16:20;Minnow_trap;N13;STON_N_13;NA;NA;NA;NA;0
St-Onge;2022-06-20;45°54.843';73°57.773';16:08;Minnow_trap;N14;STON_N_14;NA;NA;NA;NA;0
St-Onge;2022-06-20;45°54.924';73°57.715';16:00;Minnow_trap;N15;STON_N_15;Lea;PeFl;0;12;1
Tracy;2022-07-06;45°55.662';74°03.862';16:40;Minnow_trap;N1;TRAC_N_01;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.578';74°04.076';16:29;Minnow_trap;N2;TRAC_N_02;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.579';74°03.902';16:29;Minnow_trap;N3;TRAC_N_03;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.514';74°04.086';16:24;Minnow_trap;N4;TRAC_N_04;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.657';74°04.029';16:33;Minnow_trap;N5;TRAC_N_05;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.545';74°04.112';16:25;Minnow_trap;N6;TRAC_N_06;Juliane;PeFl;0;13;1
Tracy;2022-07-06;45°55.544';74°04.006';16:19;Minnow_trap;N7;TRAC_N_07;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.579';74°03.902';16:15;Minnow_trap;N16;TRAC_N_16;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.613';74°04.055';16:31;Minnow_trap;N9;TRAC_N_09;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.686';74°03.983';16:36;Minnow_trap;N17;TRAC_N_17;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.658';74°03.837';16:38;Minnow_trap;N11;TRAC_N_11;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.662';74°03.862';16:15;Minnow_trap;N12;TRAC_N_12;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.520';74°04.057';16:22;Minnow_trap;N13;TRAC_N_13;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.567';74°03.937';16:18;Minnow_trap;N14;TRAC_N_14;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.699';74°03.898';16:37;Minnow_trap;N15;TRAC_N_15;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.513';74°04.089';13:45;Seine;S1;TRAC_S_01;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.603';74°04.059';14:00;Seine;S1;TRAC_S_02;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.690';74°03.981';14:25;Seine;S1;TRAC_S_03;NA;NA;NA;NA;0
Tracy;2022-07-06;45°55.702';74°03.833';15:35;Seine;S1;TRAC_S_04;NA;NA;NA;NA;0
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;LeGi;0;10;3
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;LeGi;0;3;6
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;LeGi;0;5;3
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;LeGi;0;9;1
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;LeGi;0;12;1
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;LeGi;0;4;3
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;Chrosomus sp.;0;7;2
Triton;2022-06-29;45°59.258';74°00.431';13:45;Seine;S1;TRIT_S_04;Lea;Chrosomus sp.;0;6;1
Triton;2022-06-29;45°59.289';74°00.437';11:35;Seine;S1;TRIT_S_03;Lea;LeGi;0;3;2
Triton;2022-06-29;45°59.289';74°00.437';11:35;Seine;S1;TRIT_S_03;Lea;LeGi;0;6;1
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;24;1
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;13;1
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;14;1
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;9;1
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;7;1
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;10;1
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;4;2
Triton;2022-06-29;45°59.299';74°00.407';11:20;Seine;S1;TRIT_S_02;Charles;LeGi;0;3;2
Triton;2022-06-29;45°59.297';74°00.377';10:55;Seine;S1;TRIT_S_01;Juliane;LeGi;0;4;7
Triton;2022-06-29;45°59.297';74°00.377';10:55;Seine;S1;TRIT_S_01;Juliane;LeGi;0;3;20
Triton;2022-06-29;45°59.297';74°00.377';10:55;Seine;S1;TRIT_S_01;Juliane;LeGi;0;5;1
Triton;2022-06-29;45°59.270';74°00.529';16:05;Minnow_trap;N1;TRIT_N_01;Lea;NA;NA;NA;0
Triton;2022-06-29;45°59.272';74°00.409';16:15;Minnow_trap;N2;TRIT_N_02;Lea;LeGi;0;3;3
Triton;2022-06-29;45°59.272';74°00.409';16:15;Minnow_trap;N2;TRIT_N_02;Lea;LeGi;0;10;1
Triton;2022-06-29;45°59.233';74°00.524';16:09;Minnow_trap;N3;TRIT_N_03;Lea;NA;NA;NA;0
Triton;2022-06-29;45°59.294';74°00.424';16:00;Minnow_trap;N4;TRIT_N_04;Lea;LeGi;0;3;6
Triton;2022-06-29;45°59.294';74°00.424';16:00;Minnow_trap;N4;TRIT_N_04;Lea;Chrosomus sp.;0;7;1
Triton;2022-06-29;45°59.294';74°00.424';16:00;Minnow_trap;N4;TRIT_N_04;Lea;Chrosomus sp.;0;5;1
Triton;2022-06-29;45°59.294';74°00.424';16:00;Minnow_trap;N4;TRIT_N_04;Lea;LeGi;0;9;1
Triton;2022-06-29;45°59.294';74°00.424';16:00;Minnow_trap;N4;TRIT_N_04;Lea;LeGi;0;5;4
Triton;2022-06-29;45°59.294';74°00.424';16:00;Minnow_trap;N4;TRIT_N_04;Lea;Chrosomus sp.;0;6;1
Triton;2022-06-29;45°59.294';74°00.424';16:00;Minnow_trap;N4;TRIT_N_04;Lea;LeGi;0;4;1
Triton;2022-06-29;45°59.222';74°00.550';16:08;Minnow_trap;N5;TRIT_N_05;Lea;LeGi;0;3;3
Triton;2022-06-29;45°59.222';74°00.550';16:08;Minnow_trap;N5;TRIT_N_05;Lea;LeGi;0;5;1
Triton;2022-06-29;45°59.300';74°00.469';16:02;Minnow_trap;N6;TRIT_N_06;Lea;LeGi;0;9;1
Triton;2022-06-29;45°59.300';74°00.469';16:02;Minnow_trap;N6;TRIT_N_06;Lea;LeGi;0;5;1
Triton;2022-06-29;45°59.300';74°00.469';16:02;Minnow_trap;N6;TRIT_N_06;Lea;LeGi;0;7;3
Triton;2022-06-29;45°59.300';74°00.469';16:02;Minnow_trap;N6;TRIT_N_06;Lea;LeGi;0;6;2
Triton;2022-06-29;45°59.300';74°00.469';16:02;Minnow_trap;N6;TRIT_N_06;Lea;LeGi;0;8;2
Triton;2022-06-29;45°59.285';74°00.507';16:04;Minnow_trap;N7;TRIT_N_07;Lea;LeGi;0;9;2
Triton;2022-06-29;45°59.285';74°00.507';16:04;Minnow_trap;N7;TRIT_N_07;Lea;LeGi;0;5;2
Triton;2022-06-29;45°59.285';74°00.507';16:04;Minnow_trap;N7;TRIT_N_07;Lea;LeGi;0;7;3
Triton;2022-06-29;45°59.285';74°00.507';16:04;Minnow_trap;N7;TRIT_N_07;Lea;LeGi;0;6;3
Triton;2022-06-29;45°59.285';74°00.507';16:04;Minnow_trap;N7;TRIT_N_07;Lea;LeGi;0;8;3
Triton;2022-06-29;45°59.289';74°00.435';16:01;Minnow_trap;N9;TRIT_N_09;Lea;LeGi;0;9;1
Triton;2022-06-29;45°59.289';74°00.435';16:01;Minnow_trap;N9;TRIT_N_09;Lea;LeGi;0;5;9
Triton;2022-06-29;45°59.289';74°00.435';16:01;Minnow_trap;N9;TRIT_N_09;Lea;LeGi;0;4;2
Triton;2022-06-29;45°59.289';74°00.435';16:01;Minnow_trap;N9;TRIT_N_09;Lea;LeGi;0;7;4
Triton;2022-06-29;45°59.289';74°00.435';16:01;Minnow_trap;N9;TRIT_N_09;Lea;LeGi;0;6;4
Triton;2022-06-29;45°59.289';74°00.435';16:01;Minnow_trap;N9;TRIT_N_09;Lea;LeGi;0;8;3
Triton;2022-06-29;45°59.245';74°00.474';16:12;Minnow_trap;N11;TRIT_N_11;Lea;LeGi;0;9;2
Triton;2022-06-29;45°59.245';74°00.474';16:12;Minnow_trap;N11;TRIT_N_11;Lea;LeGi;0;5;1
Triton;2022-06-29;45°59.245';74°00.474';16:12;Minnow_trap;N11;TRIT_N_11;Lea;LeGi;0;7;2
Triton;2022-06-29;45°59.245';74°00.474';16:12;Minnow_trap;N11;TRIT_N_11;Lea;LeGi;0;6;1
Triton;2022-06-29;45°59.262';74°00.427';16:14;Minnow_trap;N12;TRIT_N_12;NA;NA;NA;NA;0
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;LeGi;0;3;1
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;Chrosomus sp.;0;7;3
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;Chrosomus sp.;0;6;5
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;LeGi;0;5;1
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;LeGi;0;4;1
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;LeGi;0;7;1
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;LeGi;0;11;1
Triton;2022-06-29;45°59.243';74°00.551';16:06;Minnow_trap;N13;TRIT_N_13;Lea;LeGi;0;8;1
Triton;2022-06-29;45°59.291';74°00.452';16:01;Minnow_trap;N14;TRIT_N_14;Lea;LeGi;0;4;1
Triton;2022-06-29;45°59.291';74°00.452';16:01;Minnow_trap;N14;TRIT_N_14;Lea;LeGi;0;8;1
Triton;2022-06-29;45°59.291';74°00.452';16:01;Minnow_trap;N14;TRIT_N_14;Lea;LeGi;0;11;1
Triton;2022-06-29;45°59.291';74°00.452';16:01;Minnow_trap;N14;TRIT_N_14;Lea;LeGi;0;10;1
Triton;2022-06-29;45°59.239';74°00.509';16:10;Minnow_trap;N15;TRIT_N_15;Lea;LeGi;0;3;7
Triton;2022-06-29;45°59.239';74°00.509';16:10;Minnow_trap;N15;TRIT_N_15;Lea;LeGi;0;4;1
Triton;2022-06-29;45°59.298';74°00.375';16:17;Minnow_trap;N16;TRIT_N_16;Lea;LeGi;0;4;2
Triton;2022-06-29;45°59.227';74°00.557';16:07;Minnow_trap;N17;TRIT_N_17;Lea;LeGi;0;7;2
