N,inf.F.all,inf.MT.all,inf.S.all,inf.T.all,tot.F.all,tot.MT.all,tot.S.all,tot.T.all,prev.F.all,prev.MT.all,prev.S.all,prev.T.all
4,0,9,20,164,1,20,106,672,0.3284722222222222,0.25,0.723030303030303,0.4570288595442409
4,1,3,24,77,133,13,38,724,0.17363437912478424,0.5978326582431533,0.2196969696969697,0.3749284270997478
4,0,2,84,33,0,11,271,1342,0.575,0.3125,0.5,0.10698417778898171
4,0,7,6,193,66,50,47,1096,0.23095238095238096,0.9166666666666666,0.2544682381584772,0.509787275565964
4,14,1,0,380,8,6,41,339,0.9299999999999999,0.047619047619047616,0.25868385345997286,0.7407964592599213
4,23,2,9,271,124,209,65,1116,0.23964479884733297,0.9375,0.375,0.3566941774577433
4,25,1,1,117,55,3,14,505,0.25,0.10317460317460317,0.45221478421877226,0.3682640876629948
4,23,4,15,359,19,0,88,1186,0.6161616161616161,0.04518779342723005,0.430996015936255,0.22842607973421927
4,28,7,16,367,47,75,18,322,0.2878787878787879,0.2568749733940658,0.4417134831460674,0.2747070208929897
4,30,0,55,187,23,3,104,681,0.5,0.875,0.678954081632653,0.4304614784122981
4,26,3,41,594,1,5,15,689,0.5714285714285714,0.6,0.5218293492695883,0.5184789407839867
4,1,5,6,598,99,0,40,722,0.07290786136939983,0.6948924731182796,0.2602040816326531,0.6445077910595152
4,13,3,33,456,1,6,27,1081,0.3680555555555556,0.10352112676056338,0.32386363636363635,0.22439042946098525
4,12,3,15,213,10,23,61,640,0.6532258064516129,0.5208333333333334,0.17088014981273408,0.3994256056214966
4,11,0,37,276,15,19,130,871,0.39241001564945227,0.5178571428571428,0.3858695652173913,0.4559915101498767
4,19,7,24,140,21,23,45,564,0.5205825307651151,0.35,0.5012626262626263,0.21611773755294494
4,4,8,6,120,20,10,75,697,0.6386554621848739,0.26666666666666666,0.43060477657935287,0.2552939472034443
4,8,27,25,79,57,20,305,897,0.25,0.875,0.72,0.4635158139238895
4,7,3,7,310,3,4,160,700,0.43,0.625,0.5664476699770817,0.2341110989252029
4,4,1,10,232,12,2,31,564,0.09191176470588236,0.625,0.3828141977544368,0.2722163865546219
4,33,13,14,131,0,18,33,930,0.43666666666666665,0.35714285714285715,0.6336429308565531,0.2690802970063359
4,0,0,40,90,21,0,378,639,0.7602040816326531,0.14772727272727273,0.3947765700483092,0.21868408718068902
4,18,7,6,474,52,12,25,620,0.5,0.5,0.37083333333333335,0.48068813814597
4,7,4,14,297,16,10,260,1152,0.75,0.5316071428571428,0.34388739618954567,0.4919207268984247
4,1,1,17,339,21,14,51,321,0.2727272727272727,0.00510204081632653,0.2532396056798447,0.48148869550253315
4,3,2,14,191,6,212,152,830,0.35416666666666663,0.75,0.7302011494252874,0.4308743169398907
4,14,0,40,94,39,43,42,1017,0.7916666666666666,0,0.5,0.14344534854110777
4,21,11,43,312,21,149,21,832,0.7708771929824562,0.5,0.325,0.36470078211410595
4,1,6,42,487,76,25,52,590,0.71875,0.5006265664160401,0.5667134831460674,0.19000390916198476
4,31,16,12,36,9,34,130,976,0.10099601593625498,0.5,0.5166666666666666,0.5401877534230475
4,15,1,19,336,12,34,106,1054,0.32028881375035223,0,0.8913043478260869,0.5168256885556809
4,12,22,41,271,5,42,49,211,0.6983695652173914,0.5,0.42186567164179106,0.18718233241718704
4,25,19,39,363,23,4,109,311,0.35416666666666663,0.13223434535104364,0.4723854928596308,0.5569628920154167
4,21,3,91,760,47,27,372,55,0.5282258064516129,0.3282828282828283,0.7291666666666666,0.27427643283771763
4,3,3,17,204,4,26,85,335,0.7727272727272727,0.6022727272727273,0.4642857142857143,0.31135531135531136
4,8,2,22,296,47,17,39,603,0.5,0.7666666666666666,0.7532467532467533,0.233843475004808
4,19,0,16,511,24,45,24,309,0.7526315789473684,0.375,0.35350877192982455,0.45532184739658965
4,26,2,26,98,51,21,29,845,0.3852040816326531,0.12987012987012986,0.6325800915331807,0.3434036631736392
4,8,0,18,646,29,8,19,726,0.7708333333333334,0.5,0.3579262777023971,0.39078674336251795
4,9,25,38,165,37,21,36,967,0.4375,0.6609907120743034,0.8291666666666666,0.6623117067106138
4,9,2,25,539,249,15,279,685,0.125,0.39916666666666667,0.6527777777777778,0.26436530204314374
4,3,7,9,490,5,5,40,579,0.10813887307911212,0.8541666666666666,0.22156264133876072,0.3626145130183221
4,16,14,61,199,356,27,89,721,0.2082821365328322,0.35,0.3951662372715004,0.4179228318862443
4,4,2,10,108,43,1,72,97,0.5555555555555556,0.3055555555555556,0.47538889596873535,0.16705691642651296
4,7,5,15,344,9,2,20,1002,0.3939393939393939,0.00862316757688991,0.720996015936255,0.23872849790314032
4,0,2,19,220,74,1,23,214,0.6621543778801844,0.14285714285714285,0.13636363636363635,0.5395483354241448
4,2,1,6,375,22,90,105,773,0.77,0.41369047619047616,0.7268181818181818,0.27224395262694
4,44,15,26,501,12,12,361,1220,0.3310323383084577,0.20833333333333334,0.09671052631578947,0.22952517644047854
4,28,5,1,360,59,188,29,240,0.4223057644110276,0.25,0.4010344827586207,0.37388206519108463
4,5,2,17,306,58,10,304,1117,0.4407467532467533,0.5833333333333334,0.30087719298245613,0.3004129471373232
4,4,0,27,429,54,7,97,323,0.060897435897435896,0.08428981348637016,0.13865546218487396,0.33062261746869864
4,1,3,78,132,23,18,120,1179,0.4652777777777778,0.375,0.227967646388699,0.6576273068778277
4,11,8,10,240,15,16,231,1484,0.3055555555555556,0.17206235011990406,0.47017857142857145,0.53779042950808
4,3,0,2,279,8,15,450,472,0.75,0.75,0.4083333333333333,0.4822935937100007
4,0,6,27,163,19,46,142,160,0.375996015936255,0.25510204081632654,0.14689265536723162,0.2737727394328518
4,18,7,0,219,35,3,94,739,0.6031746031746031,0.75,0.3095019016071648,0.5445018596427047
4,16,2,12,232,46,18,101,818,0.6,0.75,0.22499999999999998,0.5265516876381005
4,12,0,25,401,19,16,26,755,0.6101190476190477,0.4772727272727273,0.5966666666666667,0.26303584949618497
4,23,7,21,195,4,205,89,389,0.08872901678657073,0.6532258064516129,0.42729040622299047,0.35595151822919036
4,8,15,19,273,10,11,57,517,0.17060508413891873,0.41666666666666663,0.36087768440709617,0.7683194999086472
4,22,2,32,348,192,183,69,242,0.5723684210526315,1,0.32277777777777783,0.4854546883793308
4,39,14,21,323,33,2,111,627,0.1,0.10714285714285714,0.42000000000000004,0.29124681615749853
4,1,3,10,143,48,34,60,1043,0.625,0.25,0.504090909090909,0.4877537369549039
4,23,0,34,365,1,42,96,923,0.7278225806451613,0.375,0.42424242424242425,0.2293347500951917
4,6,3,27,474,7,8,19,605,0,0.2982456140350877,0.3333333333333333,0.6154970341929251
4,18,0,1,51,32,12,52,1210,0.325,1,0.5688888888888889,0.28619443225853625
4,11,2,4,155,56,5,19,274,0.21503623188405796,0.4153225806451613,0.8897435897435897,0.21248758869542053
4,4,1,3,159,25,4,169,1022,0.2986425339366516,0.3123861566484517,0.4942219970992349,0.2261425019280248
4,22,0,9,73,14,29,13,600,0.5,0.875,0.8358695652173913,0.32062069815040706
4,10,5,9,222,1,11,64,189,0.31772727272727275,0.4375,0.025334570400359874,0.4590578665858882
4,4,0,31,83,34,5,85,550,0.728030303030303,0.5,0.28142826736483967,0.3878825357909023
4,5,9,23,370,139,26,134,800,0.5106060606060606,0.5625,0.8362499999999999,0.5842521333253492
4,20,4,23,562,34,47,47,1313,0.7321428571428572,0.5714285714285714,0.5136554621848739,0.24702380952380953
4,9,3,16,244,12,11,374,1266,0.470615671641791,0.71875,0.29090583601861797,0.44852264910694273
4,21,23,30,132,14,158,55,1236,0.5693181818181818,0.5,0.32115996925779533,0.44019007892026896
4,46,18,46,201,47,16,26,822,0.5294117647058824,0.2589168102138008,0.5689952153110047,0.32361955554697935
4,0,10,31,192,15,1,64,1168,0.3903225806451613,0.5,0.13636363636363635,0.41228565052053484
4,59,9,29,264,18,9,90,703,0.7321428571428572,0.35714285714285715,0.7250190985485103,0.5623181978228519
4,2,1,25,347,33,12,395,968,0.47186567164179105,0.5625,0.75,0.67116009322912
4,0,0,85,33,28,10,397,688,1,0.27941176470588236,0.309651478121129,0.20799892990904228
4,3,18,31,213,30,30,43,688,0.580054347826087,0.4305555555555556,0.4866362451108214,0.41707255747917227
4,9,3,43,259,12,34,19,380,0.25726135509502845,0.71875,0.41977717281710025,0.5118311611104149
4,3,20,14,382,9,5,54,270,0.40501152073732716,0.44260204081632654,0.2362938596491228,0.572478442644369
4,2,4,21,285,7,46,53,759,0.2883771929824561,0.2514792899408284,0.2564102564102564,0.14496223982317186
4,5,3,10,281,179,19,19,661,0.195578231292517,0.3214285714285714,0.2951388888888889,0.3573944575697881
4,4,0,6,324,36,7,82,1019,0.8966666666666667,0.625,0.48636363636363633,0.4300710313012213
4,4,1,18,262,47,5,107,895,0.020833333333333332,0.3958333333333333,0.18421052631578946,0.41401124105830334
4,1,2,43,488,3,374,302,420,0.022727272727272728,0.5416666666666666,0.60625,0.722403776325345
4,10,0,9,110,25,17,10,722,0.5576298701298701,0.5,0.703778677462888,0.1844920695377751
4,11,2,5,152,40,18,86,255,0.3661772814998622,0.8988095238095238,0.3183670143415906,0.5220458005988349
4,24,6,11,291,23,195,75,1034,0.75,0.6948924731182795,0.4240878938640133,0.32723451205492826
4,1,3,14,8,15,9,190,786,0.5192307692307693,0.4375,0.4790704819477198,0.38771726648638627
4,3,6,21,65,275,5,375,160,0.5066287878787878,0,0.6495336801904024,0.4031030444964871
4,5,0,13,149,6,40,132,764,0.5866666666666667,0.6472727272727272,0.45,0.4323670521185947
4,32,5,5,149,8,20,10,910,0.4375,0.6583333333333333,0.4375,0.2636929998366605
4,2,6,19,94,37,1,20,354,0.7663690476190477,0.625,0.005337893864013267,0.7349542093425886
4,0,15,23,192,2,6,20,514,0.8303571428571428,0.75,0.5625,0.18482142857142858
4,5,4,33,56,249,11,51,461,0.46428571428571425,0.006830601092896175,0.1810344827586207,0.3574391246865189
4,12,5,28,48,73,7,60,732,0.5163043478260869,0.5,0.6011554621848739,0.468684087180689
4,21,12,27,84,4,2,74,501,0.31438127090301005,0.1875,0.45535885167464113,0.4044219640481032
4,16,3,16,105,144,7,133,1026,0.9166666666666666,0.45833333333333337,0.56075456053068,0.35930971477986795
4,4,6,7,62,117,27,41,46,0.6875,0.4032258064516129,0.6208333333333333,0.33256148032103633
4,7,2,13,373,58,45,64,140,0.625,0.07142857142857142,0.6413043478260869,0.2830800258817621
4,26,1,8,393,37,200,29,418,0.75,0.46875,0.431865671641791,0.417806484295846
4,5,0,8,89,19,8,16,676,0.7609848484848485,0.625,0.7166666666666667,0.5540754185171315
4,7,14,4,32,50,30,104,210,0.5787545787545787,0.5,0.14550052427830978,0.7307438034526584
4,1,14,26,83,101,8,92,982,0.41666666666666663,0.9166666666666666,0.27606060606060606,0.15834790003307034
4,9,5,40,127,29,50,17,703,0.08333333333333333,0.41369047619047616,0.34689265536723163,0.7189840555619245
4,5,2,32,178,16,80,264,1633,0.06439393939393939,0.5548780487804879,0.5033333333333333,0.8611622137951285
4,2,1,17,87,20,26,82,828,0.8572874493927125,0.6,0.46759067612852356,0.5268960206460207
4,5,0,17,249,18,2,131,254,0.8407258064516129,0.5403225806451613,0.35750000000000004,0.3471931119490972
4,12,0,34,54,31,0,32,664,0.19607843137254902,0.16666666666666666,0.7350543478260869,0.4279767031705016
4,0,0,28,106,38,192,18,269,0.3819003938164393,0.2568306010928962,0.251865671641791,0.3306018147947225
4,18,1,20,25,17,9,152,303,0.2050670401657402,0.3392857142857143,0.1958041958041958,0.3579071012899831
4,8,3,54,114,198,25,76,707,0.2866666666666667,0.5,0.19270299145299147,0.6393735155501946
4,3,2,88,352,360,35,292,475,0.5,0.67,0.6341334847133241,0.601746361298009
4,23,13,4,75,33,9,17,607,0.2476190476190476,0.3197343453510436,0.36935721657083886,0.3238949619885359
4,8,0,54,449,4,25,48,1001,0.14130434782608695,0.3125,0.343170019467878,0.4942476660648966
4,6,0,4,32,228,4,12,562,0.375,0.3005952380952381,0.022727272727272728,0.11459233650244886
4,4,28,49,57,38,53,142,1101,0.75,0.3382113821138211,0.2852231801811634,0.5085996731645066
4,0,1,40,165,356,11,13,344,0.4855555555555555,0.5,0.4328141977544368,0.5504298407354073
4,13,2,46,335,72,5,333,1484,0.6558771929824562,0.41666666666666663,0.19876340366655137,0.44629984885478435
4,12,15,97,203,5,35,13,1497,0.6129256965944272,0.28872901678657076,0.5625,0.49428927759171765
4,4,2,30,95,23,14,293,830,0.4491830065359477,0.8,0.866103896103896,0.39605281806585724
4,5,0,8,148,19,20,58,353,0.6666666666666666,0.4852941176470588,0.5533333333333333,0.49826699463327373
4,1,7,30,113,45,0,78,1105,0.43398268398268397,1,0.655524278676988,0.3421209072617523
4,11,3,1,506,22,5,27,1083,0.47453310696095075,0.5476190476190477,0.4358974358974359,0.3477002164502164
4,14,0,28,256,12,26,51,859,0.5,0.25539568345323743,0.18186567164179104,0.280023431947964
4,4,0,13,187,29,19,7,767,0.41964285714285715,0.5903225806451613,0.2542134831460674,0.5281030444964872
4,1,0,7,228,16,1,35,740,0.55,0.25539568345323743,0.38589815261860594,0.24138578346052572
4,8,1,0,99,20,2,91,728,0.5942307692307692,0.5887290167865707,0.4300438596491228,0.6352825642041329
4,1,5,24,275,367,6,29,650,0.4862012987012987,0.6666666666666666,0.5062437562437563,0.45291149907567957
4,22,2,24,22,160,10,104,1017,0.4019607843137255,0.4032258064516129,0.23020408163265307,0.34568798449612403
4,4,7,25,299,5,4,144,986,0.8392857142857143,0.42206235011990406,0.1858974358974359,0.3179361753509417
4,4,2,10,281,1,32,279,588,0.39033882783882784,0.7083333333333334,0.18320864457745506,0.6470992622401073
4,3,0,51,67,310,33,39,1192,0.615530303030303,0.29017857142857145,0.3125,0.38681841291916436
4,11,9,44,260,22,1,48,1512,0.6875,0.4375,0.7708333333333334,0.5679839415971271
4,3,0,85,95,1,42,88,436,0.18181818181818182,0.75,0.4681023720349563,0.36608309380715964
4,14,1,0,227,82,20,60,603,0.7142857142857143,0.15555555555555556,0.5378787878787878,0.2881332598079022
4,9,3,49,381,1,1,419,1158,0.0018656716417910447,0.96875,0.36806244236825164,0.4515223300158369
4,0,4,5,365,119,6,121,1084,0.576530612244898,0.42176870748299317,0.7166666666666667,0.3990628563143989
4,8,2,25,364,16,184,315,457,0.3,0.7083333333333334,0.9166666666666666,0.5601068437111508
4,6,3,3,98,56,8,7,871,0.1853956834532374,0.2514792899408284,0.31822930800542737,0.70620702554076
4,27,3,26,197,73,12,107,713,0.41875,0.16666666666666666,0.557583628057766,0.3410874926886732
4,2,14,42,30,13,36,72,483,0.0035211267605633804,0.4722711267605634,0.29143323996265175,0.2364922944679806
4,9,7,57,718,10,10,96,1408,0.25,0.96875,0.426984126984127,0.5590723899387205
4,14,3,11,264,4,4,53,717,0.6003787878787878,0.3055555555555556,0.5227272727272727,0.623594278851403
4,0,3,76,67,5,11,154,736,0.4666666666666667,0.3388888888888889,0.15377379371403277,0.14622358309317962
4,9,5,27,22,14,0,107,92,0.5405741626794258,0.25,0.24121956474897652,0.48053991351559966
4,5,3,14,509,378,23,25,351,0.09415584415584416,0.27976190476190477,0.6170653907496013,0.34970746732047625
4,5,1,27,66,11,2,48,85,0.6726190476190477,0.2615546218487395,0.6866666666666666,0.5168256885556809
4,2,10,17,119,94,1,249,1193,0.6413043478260869,0.1,0.2745929443690638,0.5083681708168712
4,3,0,9,101,38,359,14,1469,0.3333333333333333,0.6075,0.4354166666666667,0.23188569875917037
4,37,5,3,372,88,18,24,373,0.2675438596491228,0.381578947368421,0.4544373114828137,0.37822093317306305
4,0,10,19,398,21,9,9,290,0.06448412698412698,0.4474605206999573,0.36045807545439085,0.41126725028108796
4,1,3,16,575,13,21,135,702,0.2200956937799043,0.1,0.3005723090468853,0.3332735402842514
4,39,3,22,655,27,43,9,400,0.2107017543859649,0.4755806010928962,0.5852272727272727,0.31642759562841527
4,11,1,14,188,42,6,145,947,0.816904047976012,0.5416666666666666,0.4005148741418764,0.5501798446651388
4,0,8,39,503,64,0,46,609,0.43,0.25,0.5391414141414141,0.25962375635656376
4,0,0,19,394,39,18,57,528,0.5,0.38541666666666663,0.2542134831460674,0.2606620215355463
4,56,0,29,172,17,8,188,649,0.12852112676056338,0.5,0.47138157894736843,0.6541149853991384
4,8,1,23,201,122,3,90,638,0.4375,0.2782258064516129,0.3540713196033562,0.459383100627209
4,5,6,27,438,6,25,62,548,0.2362901335833138,0.7514792899408284,0.5458333333333334,0.3579776812334952
4,17,2,32,416,7,24,22,1067,0.6461744776962168,0.7886904761904762,0.6818181818181819,0.534727423899001
4,1,7,22,128,37,32,36,207,0.631578947368421,0.42000000000000004,0.6309523809523809,0.6349201814888089
4,7,17,37,371,0,20,75,571,0.38510007412898445,0.44110275689223055,0.16298185941043086,0.5805620608899297
4,2,2,53,201,13,17,17,941,0.3040674603174603,0.6666666666666666,0.5977011494252873,0.43502289626112195
4,5,0,37,34,2,1,134,919,0.175,0.75,0.5553221288515406,0.5876268540202967
4,17,3,6,177,2,0,50,770,0.375,0.625,0.25,0.48791303072306713
4,27,0,28,42,233,0,84,836,0.5795454545454546,0.0035211267605633804,0.5983974358974359,0.4155182314097043
4,2,8,15,211,23,1,161,494,0.5,0.5051020408163265,0.49121956474897654,0.5746617498685548
4,4,5,25,576,5,17,48,615,0.7666666666666666,0.35714285714285715,0.233087676278611,0.298758865248227
4,8,4,2,465,12,24,69,919,0.45833333333333337,0.4166666666666667,0.5602040816326531,0.4460667723749119
4,7,13,13,211,9,0,170,810,0.3833333333333333,0.04314595660749507,0.5866666666666667,0.47167927700714585
4,9,16,24,512,77,5,204,651,0.008928571428571428,0.7727272727272727,0.6363636363636364,0.16822930527155375
4,19,17,33,206,6,4,44,606,0.1875,0.24211469534050178,0.4443450620934358,0.3933500411235558
4,22,5,4,93,374,202,277,570,0.2034412955465587,0.5083333333333333,0.1298782670963122,0.5091431556948798
4,21,14,20,86,15,46,61,777,0.75,0.0744326419092227,0.4678221288515406,0.591282246791206
4,0,0,21,292,3,13,161,422,0.6666666666666666,0.3125,0.4798951048951049,0.512938541146485
4,9,0,16,138,7,15,261,335,0.5919117647058824,0.25,0.421155462184874,0.48802481433295386
4,4,3,43,222,26,6,188,505,0.43333333333333335,0.8333333333333333,0.10986842105263157,0.40466150268570683
4,1,16,7,118,1,43,37,916,0.5,0.19223654374030313,0.36287878787878786,0.6376469628601531
4,5,5,45,234,31,16,23,1212,0.6071428571428571,0.41666666666666663,0.5601119894598156,0.5148976882224304
4,5,1,26,222,21,50,91,617,0.6388888888888888,0.45833333333333337,0.552536231884058,0.4843491472572229
4,6,19,19,41,8,65,114,431,0.5318181818181819,0.6354166666666666,0.6910287081339713,0.5807460003175594
4,0,8,21,324,20,10,58,550,0.32494969818913483,0.5505952380952381,0.6442857142857142,0.4790780298133239
4,18,11,14,329,18,0,30,1095,0.38784461152882205,0.5,0.4608695652173913,0.5619087009145665
4,30,2,9,388,108,148,405,607,0.625,0.6554819110742889,0.47,0.2851195603133588
4,18,4,4,184,0,5,371,426,0.3413547237076649,0.5,0.41008403361344536,0.24622928304758002
4,8,2,11,237,9,17,7,414,0.325,0.3551020408163265,0.5635593220338984,0.3290121079075144
4,3,2,15,645,27,13,20,275,0.6666666666666666,0.446078431372549,0.35986842105263156,0.3500599913632581
4,9,1,33,137,79,34,39,360,0.375,0.5,0.578859543817527,0.37426969582141995
4,7,0,6,272,147,1,16,338,0.625,0.9166666666666666,0.6266362314156432,0.3788201211356949
4,2,16,33,47,41,8,191,664,0.5,0.5333333333333333,0.1375,0.34408628738724484
4,18,3,39,432,25,1,53,1095,0.4776190476190476,0.00539568345323741,0.3012121212121212,0.6009892828157438
4,32,9,16,396,50,4,95,869,0.4598126232741617,0.2727272727272727,0.3508771929824561,0.2972327917180858
4,11,2,7,293,262,25,90,911,0.2534722222222222,0.6732258064516129,0.6076388888888888,0.6170860539556505
4,1,2,5,336,10,49,227,386,0.4375,0.6,0.495377286839265,0.36271367005480576
4,2,11,73,106,37,21,362,785,0.19770408163265307,0.5416666666666666,0.5405103668261563,0.4781284606866002
4,0,9,18,77,7,26,246,560,0.4962121212121212,0.43302107728337236,0.6620250274022652,0.5745971960661226
4,6,13,7,49,82,37,89,630,0.6358695652173914,0.25,0.2193856470887363,0.8714686511848992
4,0,2,29,92,29,6,252,591,0.5264724310776943,0.4375,0.2623685837971552,0.3245971960661226
4,4,24,75,368,4,24,312,746,0.625,0.2916666666666667,0.4645326551673301,0.43223094734722645
