"","N","inf.A.all","inf.MT.all","inf.S.all","inf.T.all","tot.A.all","tot.MT.all","tot.S.all","tot.T.all","prev.A.all","prev.MT.all","prev.S.all","prev.T.all"
"1699",2,79,0,0,227,7,0,22,457,0.263157894736842,0.214285714285714,0.505263157894737,0.705754828537643
"1700",2,1,2,5,104,0,0,61,467,0.378787878787879,0,0,0.236387782204515
"1701",2,22,0,15,30,7,1,8,49,0.217948717948718,0.5,0.503731343283582,0.572769953051643
"1702",2,3,0,5,380,52,24,43,268,0.822033898305085,1,0.0757575757575758,0.129175946547884
"1703",2,155,4,6,135,43,177,6,224,0.833333333333333,0.75,0.28545197740113,0.404761904761905
"1704",2,NA,2,2,68,5,2,16,17,0.535087719298246,0.502958579881657,1,0.0697211155378486
"1705",2,0,0,19,1,39,0,34,949,0.382042253521127,1,0.75,0.0511904761904762
"1706",2,16,1,16,16,10,1,50,837,0.59,0.517857142857143,0.782608695652174,0.64207650273224
"1707",2,0,3,4,116,6,34,63,612,0.127118644067797,0.5,0.695402298850575,0.621218036306851
"1708",2,0,0,5,221,10,4,23,70,0.285714285714286,0.871212121212121,0.615942028985507,0.544533639143731
"1709",2,0,0,21,32,363,9,24,122,0.5,0.285714285714286,0.575757575757576,0.420238095238095
"1710",2,2,1,2,17,352,7,16,286,0.142857142857143,0.5,0.658333333333333,0.363128709778194
"1711",2,1,1,21,73,0,3,4,23,0.5,0.833333333333333,0.520402298850575,0.660492708993751
"1712",2,1,18,15,11,4,0,49,433,0.410714285714286,0.580645161290323,0.0454545454545455,0.0697211155378486
"1713",2,2,2,0,116,0,5,171,598,0.416666666666667,0.833333333333333,0.375,0.50785282597982
"1714",2,NA,5,6,149,8,15,63,131,0.7775,0.333333333333333,0.625,0.198897062085733
"1715",2,18,0,20,7,NA,1,17,563,0,0.454545454545455,0.642857142857143,0.726795803066989
"1716",2,4,10,14,139,0,0,26,272,0,0.5,0.578282828282828,0.167621594092182
"1717",2,5,0,0,148,10,6,15,200,0.29650565262076,0.4375,0.564618644067797,0.75
"1718",2,3,2,1,541,25,0,103,375,0.475851393188854,0.6,0.4,0.0625
"1719",2,0,22,0,267,5,14,55,608,0.433333333333333,0.595238095238095,0.5,0.0216138328530259
"1720",2,30,0,5,7,NA,0,18,425,0,0.5,0.505263157894737,0.104166666666667
"1721",2,14,0,7,111,25,4,13,547,0.5,0.541666666666667,0.346153846153846,0.420891608391608
"1722",2,22,10,2,114,1,0,6,833,0.0964912280701754,0.916666666666667,0.706153846153846,0.693404634581105
"1723",2,15,0,15,50,52,6,7,187,0.558823529411765,1,0.15,0.333269853361264
"1724",2,1,4,7,266,0,4,17,408,0.680851063829787,0.145454545454545,0.0241395065488882,0.358391608391608
"1725",2,1,0,0,53,10,6,57,259,1,0.5,0.36,0.278688524590164
"1726",2,5,3,7,192,0,14,71,294,0,0.0666666666666667,0.5,0.717948717948718
"1727",2,30,2,19,150,553,4,25,633,0.333333333333333,0.0107913669064748,0.625,0.880171740827479
"1728",2,6,1,30,13,120,1,21,422,0,0.125,0.0614035087719298,0.662409454822722
"1729",2,NA,14,16,279,7,0,33,705,0.527310924369748,0.464285714285714,0.475961538461538,0.278688524590164
"1730",2,0,0,25,191,5,6,5,512,0.305555555555556,0.375,0.272727272727273,0.554652686762779
"1731",2,9,0,0,20,3,14,241,447,0.583333333333333,1,0.15199203187251,0.358484238765929
"1732",2,6,0,6,19,NA,174,4,258,0.7296918767507,0.0952380952380952,0.00373134328358209,0.57716049382716
"1733",2,0,3,2,347,4,3,26,850,0.421739130434783,1,0.5,0.508011557656948
"1734",2,22,0,21,4,0,1,272,82,0.5,0,0.782608695652174,0.394864341085271
"1735",2,0,0,2,321,25,42,4,434,0.0446252465483235,0.5,0.49075500770416,0.236387782204515
"1736",2,6,3,0,17,41,28,4,601,0,1,0.4375,0.437055667337357
"1737",2,58,5,12,97,36,0,9,130,0.0625,0.306451612903226,0.31769641495042,0.452380952380952
"1738",2,5,4,8,16,419,3,24,846,0.916666666666667,0,0.701298701298701,0.166666666666667
"1739",2,16,0,8,509,57,3,6,10,0.833333333333333,0.25,0.625,0.0737359550561798
"1740",2,0,1,9,4,5,7,92,449,0.4375,0.970588235294118,0.745555555555556,0.576340326340326
"1741",2,2,0,0,292,2,0,150,219,0.569721115537849,0.7,0.782608695652174,0.737887596899225
"1742",2,2,0,6,13,30,12,95,319,0.458823529411765,0.5,0.00842696629213483,0.581556898928837
"1743",2,9,1,28,150,0,0,4,547,0.611471861471861,0,0.344012204424104,0.442133038782523
"1744",2,5,1,22,30,28,0,6,266,0.433333333333333,0.541666666666667,0,0.726038667215138
"1745",2,65,0,26,321,3,6,5,94,0.359756097560976,0,0.25199203187251,0.201628423915745
"1746",2,3,15,16,36,1,0,48,169,0,0.700657894736842,0.0388190625818277,0.394864341085271
"1747",2,4,6,28,174,NA,0,27,318,0.1,0.5,0.458333333333333,0.423887782204515
"1748",2,1,3,45,131,NA,10,37,295,0.0700594844679445,0.5,0.666666666666667,0.475409836065574
"1749",2,0,1,2,343,8,4,141,51,0.5,0.392857142857143,0.433333333333333,0.369627563447788
"1750",2,1,0,0,220,0,10,85,553,0.131907308377897,0,0.75,0.0357142857142857
"1751",2,201,3,5,21,4,9,13,104,0.5,0.638157894736842,0.772727272727273,0.32716049382716
"1752",2,5,0,27,60,313,10,63,45,0.863636363636364,0.4375,0.5,0.725409836065574
"1753",2,3,0,18,8,11,3,8,388,0.571907308377897,0.785714285714286,0,0.459067802205057
"1754",2,0,0,3,307,5,4,32,551,0,0.2,0.5,0.585595776772247
"1755",2,2,2,6,29,61,8,132,288,0.172573189522342,1,0.346153846153846,0.490298916769505
"1756",2,2,0,8,204,10,7,32,124,0.770833333333333,0.25,0.277310924369748,0.052847324496809
"1757",2,0,0,25,34,2,0,29,869,0.5,0,0.305555555555556,0.534313725490196
"1758",2,3,17,6,121,NA,0,4,151,0,0.715,0.408333333333333,0.359405032325703
"1759",2,0,2,5,29,144,3,14,144,0.158333333333333,0.763157894736842,0.0454545454545455,0.507116771233261
"1760",2,0,0,61,85,23,0,25,397,0.730519480519481,0.454545454545455,0.868571428571429,0.742112538624166
"1761",2,0,0,1,97,10,0,27,227,0.551785714285714,0.5,0.873333333333333,0.131907308377897
"1762",2,2,0,12,13,252,1,8,471,0.5,0.513661202185792,0.177944862155388,0.182142857142857
"1763",2,6,5,6,34,8,0,31,2,0.526785714285714,0.25,0.875,0.32716049382716
"1764",2,1,0,21,235,11,11,8,84,0.5,0.714285714285714,0.0350877192982456,0.508011557656948
"1765",2,21,3,1,83,23,3,13,532,0.5,0.295238095238095,0.125,0.706490883284201
"1766",2,NA,23,4,222,42,14,28,130,0.934873949579832,1,0.5,0.343647731158111
"1767",2,304,2,4,87,6,15,3,498,0.5,0.306451612903226,0.170398009950249,0.0267121455323703
"1768",2,2,6,8,149,15,1,1,189,1,0.558823529411765,0.125,0.354166666666667
"1769",2,0,3,0,243,2,8,24,542,0.0416666666666667,0.4375,0.256944444444444,0.691375968992248
"1770",2,NA,0,0,30,1,2,268,529,0.34,0.5,0.271739130434783,0.15078977940091
"1771",2,14,0,2,221,4,0,5,279,0.333333333333333,0.25,0.36,0.322769953051643
"1772",2,1,3,1,23,18,0,28,143,0.214285714285714,0.7,0.308333333333333,0.496637242538882
"1773",2,1,0,27,243,0,0,50,17,0.44873595505618,1,0.50199203187251,0.429924242424242
"1774",2,2,0,10,58,8,31,2,156,0.0178571428571429,0.5,0.5,0.287098024021697
"1775",2,4,10,19,218,6,17,300,639,0.475409836065574,0.1,0.467032967032967,0.521613832853026
"1776",2,4,4,3,72,1,0,370,674,0.375,1,1,0.684149184149184
"1777",2,0,10,23,84,177,1,53,32,0.777777777777778,0.5,0.49,0.555158020274299
"1778",2,1,1,23,362,11,8,13,939,0.44,0.833333333333333,0.933333333333333,0.322115384615385
"1779",2,11,0,16,30,72,6,53,373,0,1,0.185087719298246,0.42693661971831
"1780",2,26,7,5,47,82,3,12,582,0.566666666666667,1,0.696969696969697,0.614285714285714
"1781",2,68,18,11,7,NA,6,153,105,0.282608695652174,0.5,0.00842696629213483,0.0357142857142857
"1782",2,1,2,18,201,0,32,21,474,0.368421052631579,0.84,0.432608695652174,0.254803988466025
"1783",2,15,14,19,75,171,1,269,266,0.295454545454545,0.566666666666667,0.365800308800823,0.572274280854961
"1784",2,10,9,0,144,0,0,22,349,0.5,0.25,0.00694444444444444,0.80116741182315
"1785",2,0,0,12,53,228,10,16,416,0.433333333333333,0.510204081632653,1,0.480164840141292
"1786",2,NA,1,15,116,7,4,6,208,0.513661202185792,0.0416666666666667,0.773333333333333,0.0216138328530259
"1787",2,3,0,13,38,12,0,6,400,0.833333333333333,0.55952380952381,0.5,0.683450429352069
"1788",2,4,0,14,163,52,7,3,522,0.185082872928177,0.5,0.12699203187251,0.132221115537849
"1789",2,4,0,5,38,4,3,73,97,0.337209302325581,0.111111111111111,0.0757575757575758,0.204037800687285
"1790",2,8,0,0,92,0,71,63,147,0.34,0.833333333333333,0.368421052631579,0.514880952380952
"1791",2,0,17,1,306,0,5,22,51,0.541666666666667,0.0102040816326531,0.520408163265306,0.67032967032967
"1792",2,1,0,6,44,10,15,280,731,0.5,0,0.125,0.604585782613458
"1793",2,25,2,16,319,7,3,6,633,0.476190476190476,0,0.427310924369748,0.147383498854087
"1794",2,1,0,8,144,12,0,1,796,0.5,0.6875,0.25,0.702380952380952
"1795",2,NA,1,1,183,60,65,48,262,0.5,0.833333333333333,0.428571428571429,0.778688524590164
"1796",2,23,0,11,192,5,41,59,760,0.5,0,0.714574898785425,0.362731572723689
"1797",2,0,9,18,70,356,7,25,253,0.337209302325581,1,0.25,0.172604982796501
"1798",2,13,9,17,52,10,13,91,553,0.521613832853026,0.806451612903226,0.291666666666667,0.536669213139801
"1799",2,3,0,9,275,NA,10,40,33,1,0.479166666666667,0.383426966292135,0.176785714285714
"1800",2,NA,0,12,300,88,0,21,90,0.375,0.214285714285714,0.277777777777778,0.659243200630666
"1801",2,15,4,3,32,5,1,252,644,0.9375,0.416666666666667,0,0.243351063829787
"1802",2,304,4,4,0,72,1,16,153,0.138851752822341,0.382042253521127,0.44,0.423887782204515
"1803",2,19,9,21,58,15,0,23,429,0,0.454545454545455,0.611111111111111,0.362731572723689
"1804",2,0,5,0,149,24,1,72,492,0.575757575757576,0,0.65,0.568803803160735
"1805",2,4,2,6,72,356,23,16,45,0.5,0.111111111111111,0.771739130434783,0.480164840141292
"1806",2,5,8,1,205,4,3,30,181,0.271739130434783,0.378787878787879,0.0757575757575758,0.452380952380952
"1807",2,34,0,1,304,2,23,13,70,0.371794871794872,0.0446252465483235,0.310818713450292,0.0373711340206186
"1808",2,9,4,15,75,1,0,12,189,0.25,0.5,0.363636363636364,0.51547619047619
"1809",2,0,1,0,91,122,0,359,69,0,1,0.362068965517241,0.540718671000361
"1810",2,2,6,66,7,10,0,310,303,1,0.0178571428571429,0.175093632958801,0.442528735632184
"1811",2,36,5,24,305,228,33,20,837,0.5,0.833333333333333,0.508426966292135,0
"1812",2,2,5,21,148,NA,0,0,412,0.0107913669064748,0.5,0.5,0.25
"1813",2,0,4,1,276,29,7,7,569,0.625,1,0.15,0.255319851969336
"1814",2,0,0,22,86,10,184,67,211,0.457664884135472,0.5,0,0.604166666666667
"1815",2,4,14,8,193,79,4,1,129,0.541666666666667,0,0.94,0.952380952380952
"1816",2,3,0,13,0,23,0,141,535,0.0697211155378486,0.5,0.482954545454545,0.217948717948718
"1817",2,382,0,6,250,23,0,17,743,0.86764705882353,0.00704225352112676,0.677310924369748,0.278688524590164
"1818",2,0,0,8,207,14,16,254,594,0.472222222222222,0.5,0.65,0.420238095238095
"1819",2,34,16,17,163,96,170,13,51,0.0757575757575758,0.114069690992768,0.645555555555556,0.483342613214551
"1820",2,5,9,5,2,1,184,607,32,0.45,0.142857142857143,0.394736842105263,0.419435215946844
"1821",2,1,18,2,3,17,1,12,570,0.5,0.5,0,0.510088088014913
"1822",2,4,3,4,36,173,1,356,141,0.3125,0.5,0.285737890661883,0.742112538624166
"1823",2,5,0,0,143,9,51,65,416,0.127118644067797,0.678571428571429,0.0614035087719298,0.712558275058275
"1824",2,14,6,11,51,273,12,8,124,0.5,0.263157894736842,0.297719087635054,0.522102067918801
"1825",2,25,2,14,209,86,6,385,737,0.725714285714286,0,0.305555555555556,0.730519480519481
"1826",2,9,2,30,31,2,3,11,837,0.540697674418605,1,0.335325365205843,0.82716049382716
"1827",2,67,0,3,196,77,12,85,255,1,0.333333333333333,0.35836627140975,0.467857142857143
"1828",2,12,0,29,82,48,4,22,32,0.729166666666667,1,0.623931623931624,0.204037800687285
"1829",2,32,0,14,70,183,0,155,123,0.502958579881657,0.333333333333333,0.503731343283582,0.880171740827479
"1830",2,6,9,27,305,3,0,133,245,0.158333333333333,0.00704225352112676,0.485,0.380028735632184
"1831",2,4,2,2,324,0,0,13,8,0.347032039907597,0.75,0.65,0.742112538624166
"1832",2,3,7,2,279,89,3,9,1010,0.575757575757576,0.547619047619048,0,0.440366972477064
"1833",2,205,0,1,207,218,16,22,246,0.975409836065574,0.34,0.130849987351379,0.630028735632184
"1834",2,2,3,14,282,13,5,50,545,0.964285714285714,0.533333333333333,0.50199203187251,0.493810786914235
"1835",2,0,8,21,74,57,14,14,303,0,0,0.0454545454545455,0.0780688084392232
"1836",2,1,0,5,19,5,15,12,97,0.775,0,0.94,0.314258819476061
"1837",2,0,3,11,17,251,2,47,188,0.0204081632653061,0.5,0.158333333333333,0.535017730496454
"1838",2,1,0,5,114,545,6,6,205,1,0.5,0.292857142857143,0.0328497879092057
"1839",2,10,20,6,250,14,196,13,653,0.510204081632653,0.7,0.715942028985507,0.445459579180509
"1840",2,12,2,14,34,6,0,280,224,0.408333333333333,0.5,0.441231343283582,0.409367681498829
"1841",2,6,0,27,201,139,0,255,509,0.822033898305085,0.6,0.512068965517241,0.601458477641807
"1842",2,69,0,23,59,13,2,53,63,0.32716049382716,0,0.642857142857143,0.493827160493827
"1843",2,16,1,1,238,55,11,5,211,0.785714285714286,0.5,0.5,0.430851063829787
"1844",2,NA,2,7,177,22,12,325,491,0,0.0833333333333333,0.448979591836735,0.0373711340206186
"1845",2,20,0,6,52,NA,3,57,186,0.952380952380952,0.470588235294118,0.520408163265306,0.295081967213115
"1846",2,0,16,8,85,25,23,8,340,0.5,0.5,0.433333333333333,0.507116771233261
"1847",2,1,1,0,37,174,8,11,123,0.125,0.5,0.310200668896321,0.576340326340326
"1848",2,2,0,6,68,NA,1,47,126,0.5,0.333333333333333,0.5,0.0779761904761905
"1849",2,275,19,10,60,NA,183,251,262,0.0416666666666667,0.916666666666667,0.36,0.679924242424242
"1850",2,1,3,0,1,219,10,11,33,0.467244294167371,0,0.5,0.82716049382716
"1851",2,17,0,8,150,3,37,83,434,0.482954545454545,1,0.445263157894737,0.38966049382716
"1852",2,NA,3,6,0,27,0,12,422,0.166666666666667,1,0.0757575757575758,0.348445257381761
"1853",2,36,0,6,15,12,0,6,738,0.313233202986136,1,0.94,0.569542919024948
"1854",2,3,2,14,10,0,23,23,69,0.25,1,0.346153846153846,0.295842613214551
"1855",2,0,0,4,353,4,18,13,491,0.9375,0,0.337064676616915,0.808014031300594
"1856",2,7,1,66,195,9,4,15,321,0.5,0.5,0.00694444444444444,0.0373711340206186
"1857",2,0,4,8,371,251,0,70,695,0,0.5,0.375,0.322769953051643
"1858",2,60,0,27,404,2,177,114,321,1,0.5,0.4375,0.285714285714286
"1859",2,4,0,6,115,27,30,26,542,0,0.7,0.370413084504089,0.630028735632184
"1860",2,2,0,2,77,30,9,15,356,0.5,0.214285714285714,1,0
"1861",2,18,3,18,58,0,4,118,88,0.613636363636364,0.5,0.56140350877193,0.25
"1862",2,0,0,1,75,10,1,14,123,0.333333333333333,0,0.353098290598291,0.0406976744186047
"1863",2,0,0,3,30,NA,28,6,512,0.217948717948718,0.5,0.436111111111111,0.880171740827479
"1864",2,0,0,1,418,21,20,12,124,0,0.454545454545455,0.34,0.61764705882353
"1865",2,4,0,12,222,6,0,13,167,1,0,0.771739130434783,0.409367681498829
"1866",2,7,4,21,84,0,1,229,814,0.271739130434783,0.25,1,0.30030235744319
"1867",2,3,5,20,189,6,0,155,1010,0,0.142857142857143,0.833333333333333,0.566666666666667
"1868",2,3,4,20,54,16,6,5,329,0.5,0.5,0.5,0.364531627847779
"1869",2,5,0,27,35,NA,13,0,413,0.5,0.0178571428571429,0.640947288006112,0.477738106497683
"1870",2,0,5,18,4,36,0,144,295,0.345238095238095,0.5,0.25,0.539982616253803
"1871",2,4,3,10,32,18,31,24,70,0.597496706192358,0.75,0.861904761904762,0.358391608391608
"1872",2,1,5,18,306,41,9,15,113,0.383524980174465,0.25,0,0.648527528809219
"1873",2,0,0,18,283,11,1,14,714,0.5,0.0416666666666667,0.575757575757576,0.471813725490196
"1874",2,3,0,0,17,16,10,62,732,0.464285714285714,1,0.25,0.51123595505618
"1875",2,129,1,22,87,NA,0,15,227,0.65,0.609756097560976,0.5,0.72824302134647
"1876",2,5,0,9,115,4,1,57,356,0.2,0,0.286204744069913,0.5
"1877",2,0,17,2,100,12,7,8,56,0.0666666666666667,0.4375,0.725705329153605,0.367647058823529
"1878",2,12,5,7,267,0,4,17,674,0.0112359550561798,0,0.130849987351379,0.812619138391155
"1879",2,3,0,2,158,78,11,113,318,0.578282828282828,0.580645161290323,0.84,0.5
"1880",2,0,0,18,129,5,60,20,284,0.5,1,0.346153846153846,0.38312324929972
"1881",2,0,0,2,18,2,6,119,512,0.762068965517241,0.25,0.00526315789473684,0.731069476971116
"1882",2,66,2,0,260,257,169,32,492,0.50199203187251,0,0,0.510840448685753
"1883",2,0,27,6,4,27,11,243,796,0.75,0.5,0.928571428571429,0.44047619047619
"1884",2,4,11,7,13,28,12,97,87,0.558823529411765,0.5,0.346153846153846,0.445459579180509
"1885",2,0,1,0,223,3,12,9,113,0.15,0.517857142857143,0.375,0.129175946547884
"1886",2,16,0,6,74,198,4,11,110,0.5,0.263157894736842,0.305555555555556,0.471813725490196
"1887",2,25,4,18,187,NA,6,60,388,0,0.375,0.56140350877193,0.83610188261351
"1888",2,0,1,9,36,9,6,28,150,0.735023041474654,0.142857142857143,0.333333333333333,0.57716049382716
"1889",2,5,1,0,117,299,53,10,284,0.440366972477064,0.375,0.18640350877193,0.481932773109244
"1890",2,5,0,19,206,0,0,13,144,0.475409836065574,0.5,0.506944444444444,0.622710622710623
"1891",2,2,0,16,35,8,1,4,412,0.883720930232558,0.75,0.703636363636364,0.31440281030445
"1892",2,36,0,17,2,22,0,109,640,0.393719806763285,0.5,0.30301685891748,0.637463825309129
"1893",2,0,4,18,3,0,4,237,435,0.538461538461538,1,0.0204081632653061,0.194407308377897
"1894",2,8,7,13,165,3,38,56,342,0.217948717948718,0.5,0.166666666666667,0.129175946547884
"1895",2,133,4,1,75,173,1,16,571,0.275862068965517,0.5,0.128731343283582,0.445355191256831
"1896",2,1,2,0,333,NA,0,12,270,0.507042253521127,0,1,0.0154761904761905
"1897",2,0,3,17,280,42,8,0,228,1,0.5,0.375,0.297475901818543
"1898",2,2,5,6,3,72,41,231,81,0,0.25,0.279302956242258,0.581556898928837
"1899",2,0,2,41,182,0,43,12,527,0.347042253521127,0.416666666666667,0.525,0.391537800687285
"1900",2,7,0,5,50,NA,0,9,2,0.304166666666667,0.908088235294118,0.487118644067797,0.236073975044563
"1901",2,1,1,15,105,221,34,270,263,1,0,0.705882352941176,0.892747924858017
"1902",2,17,0,0,208,76,34,6,128,0.7,0.5,0.255263157894737,0.69984387197502
"1903",2,2,0,19,77,15,4,7,347,0.772727272727273,0.785714285714286,0.170408163265306,0.512243366755337
"1904",2,5,0,17,85,2,28,398,524,0.437209302325581,0,0.163461538461538,0.144864341085271
"1905",2,0,9,28,234,27,12,8,449,0,0.0446252465483235,0.862068965517241,0.424257913760999
"1906",2,149,3,10,147,200,5,10,312,0.00694444444444444,0,0.125,0.32716049382716
"1907",2,2,5,5,15,29,0,5,337,1,0.5,0,0.316990181306073
"1908",2,NA,2,2,109,315,1,35,598,0.75,0.485714285714286,0.928571428571429,0.351749539594843
"1909",2,149,18,19,194,144,8,25,98,0.306826849733028,0.954545454545455,0,0.927790788446526
"1910",2,129,4,15,69,10,1,16,143,0.0204081632653061,0.5,0.28545197740113,0.403031590876895
"1911",2,22,0,16,5,31,12,34,142,0.86764705882353,0.25,0.170398009950249,0.0216138328530259
"1912",2,116,6,18,17,7,1,297,90,0.142857142857143,0.566666666666667,0.0350877192982456,0.460944941893694
"1913",2,10,2,20,92,87,7,14,380,1,0.5,1,0.392491068589492
"1914",2,0,5,0,34,1,1,308,509,0.975409836065574,0.458333333333333,0.271739130434783,0.469116610703478
"1915",2,0,0,5,1,44,2,76,392,0.720588235294118,0.833333333333333,0.279302956242258,0.373867798867799
"1916",2,5,0,12,87,45,3,269,205,0.700757575757576,1,0.627118644067797,0.404761904761905
"1917",2,20,0,12,37,25,196,64,496,1,0.5,0.535087719298246,0.129175946547884
"1918",2,5,2,1,69,11,14,46,159,0.165580182529335,0.7,0.435515873015873,0.185082872928177
"1919",2,0,0,2,84,NA,0,61,263,0.306451612903226,0.510204081632653,0.627118644067797,0.144864341085271
"1920",2,2,9,11,84,49,0,6,30,0.45259019426457,1,0,0.358391608391608
"1921",2,4,0,16,391,12,196,81,82,0.84,0.5,0.717310924369748,0.727531857813548
"1922",2,9,0,14,17,5,9,28,716,0.5,0.715,0.5,0.510840448685753
"1923",2,8,0,1,250,28,41,20,70,0.777310924369748,0,0.368421052631579,0.487567554939493
"1924",2,0,17,6,67,11,8,4,545,0.275862068965517,0,0.506944444444444,0.617851920264758
"1925",2,1,1,7,129,NA,6,398,647,0.384533898305085,0,0.517857142857143,0.372923588039867
"1926",2,371,1,0,1,NA,29,10,86,0.333333333333333,0.954545454545455,0.625,0.0267121455323703
"1927",2,26,0,9,281,475,27,7,337,1,0.5,0.833333333333333,0.176785714285714
"1928",2,304,5,2,30,1,4,191,981,0.361471861471861,0.5,0.521739130434783,0.806547619047619
"1929",2,0,0,0,151,15,19,23,21,0.131907308377897,0,0.15,0.5
"1930",2,1,0,0,317,NA,3,5,548,0.5,0.0806451612903226,0.0757575757575758,0.603022562792678
"1931",2,0,0,3,116,0,14,33,189,0.5,0.0952380952380952,0.00842696629213483,0.275862068965517
"1932",2,29,5,77,68,55,12,64,227,0,0.375,0.652777777777778,0.570944036178632
"1933",2,0,0,0,240,13,11,4,626,0.446994535519126,1,0.00842696629213483,0.289249539594843
"1934",2,5,0,2,17,4,15,9,735,0.5,0.916666666666667,0.833333333333333,0.419435215946844
"1935",2,3,3,5,4,6,5,475,333,0.833333333333333,0.785714285714286,0.846153846153846,0.185082872928177
"1936",2,5,0,4,2,NA,0,61,227,0.0588235294117647,0.833333333333333,0.285087719298246,0.322033898305085
"1937",2,1,3,8,74,7,2,10,663,0.940366972477064,0.2,0.333333333333333,0.487567554939493
"1938",2,NA,0,4,111,4,3,129,604,0.875,0.25,0.125,0.131907308377897
"1939",2,16,0,0,36,12,9,0,695,0.6,0.642857142857143,0,0.69560091071719
"1940",2,0,1,15,172,23,10,22,356,0.452380952380952,0.375,0,0.369642857142857
"1941",2,1,1,5,420,420,8,96,356,0.337209302325581,0.5,0.163265306122449,0.359405032325703
"1942",2,0,1,12,17,113,20,103,167,0.5,0.57404181184669,0.508426966292135,0.166666666666667
"1943",2,16,14,7,165,6,12,2,714,0.0697211155378486,0.25,0.146588486140725,0.629175946547884
